"GeneName"	"logFC"
"SLC25A20"	0.455218422887976
"MAN2A1"	-0.98040161985504
"ASNA1"	0.166850217828026
"GBA"	0.457998099554422
"BAZ2B"	0.599695148648371
"ACBD3"	0.32432037935143
"MIR99B"	0.163859315413742
"TSGA10"	0.474911318636251
"ALAD"	0.320730261243921
"PLOD2"	-0.662952443106423
"RAB3B"	-0.738792600669651
"SNAI2"	1.36321901893501
"SLC5A9"	-0.198165766233199
"NOTCH2NL"	1.19410433779164
"ABI1"	0.323414256249951
"TBC1D3F"	-0.552935790339259
"TPPP3"	0.907022709259282
"INHBA"	0.306574946821844
"NDUFV2"	-0.373447911643725
"RNU1-18P"	-0.169374610682575
"AGBL2"	0.24512714254897
"MEX3B"	-0.416134146947471
"NFIB"	0.751344426929089
"SLCO1C1"	-0.206050049978673
"MIIP"	-0.292502354453577
"KRTAP20-2"	-0.19603532178248
"C9orf38"	-0.21193023043821
"GABRA5"	-1.36714974081654
"CRISPLD1"	0.593280106965636
"SMOX"	0.944439098876562
"RN5S146"	-0.204071877766372
"MAGEB4"	-0.189110508160473
"RN5S483"	-0.176431824885779
"CD2BP2"	0.291133791294531
"TAAR5"	-0.240034129957412
"ARHGAP42"	-1.40373803008692
"CLNS1A"	-0.214705850814322
"POP4"	0.291234106299006
"DARS2"	0.319000795424152
"VPS11"	0.29822102759006
"FAM84A"	-1.34654724761145
"ZNF239"	0.957270028585185
"PAWR"	-1.51349980356631
"ZFYVE21"	0.429175302679266
"CP"	0.797125962053656
"MAPK1IP1L"	0.160560834830875
"C11orf63"	0.953119086365165
"NXF5"	-0.220217045280489
"CSTF3"	-0.323322492057851
"DACT3"	0.201502155058437
"OR4K15"	0.191737281263386
"RPL11"	-0.252817394787648
"DGKD"	0.274307122201595
"MANEA"	0.383269468346153
"HDAC7"	0.159118809004175
"VSIG10L"	0.22611430168785
"TMOD3"	0.274486820199101
"NCKAP1L"	-0.223017855192371
"SUGP2"	-0.265336692619083
"RAB6A"	-0.308134332506
"MRAP2"	1.22977606892744
"CDH12"	1.12196193191601
"MARVELD3"	0.139628058231793
"HMGB1P4"	-0.202056592147999
"CUBN"	0.387552782919638
"GLIPR1"	0.869264728369011
"METTL7B"	0.329099315432534
"MNT"	-0.180740611672904
"RN5S259"	-0.32803710399064
"PLEKHA8"	-0.305574408032886
"SPANXN1"	0.19462823129172
"GPM6B"	0.738405213589768
"SLC22A4"	0.245083127629671
"C1orf105"	1.51753931921547
"SPDYE8P"	-0.332201498592016
"STOM"	1.68048622936498
"DEFT1P"	-0.232044758041041
"CLN6"	0.235438798449003
"CDHR4"	-0.202370888070896
"HJURP"	0.271447254195337
"KAT7"	-0.324148439615936
"SV2B"	-0.648829064086902
"GOLT1A"	-0.234549934487023
"CDC73"	0.288840140412224
"ASMTL"	0.261701216155659
"SLC26A8"	-0.149498694129311
"RN5S19"	0.50238364069034
"TLL2"	0.680029533433267
"TXNDC8"	-0.176578958260002
"SLC27A6"	0.780681707514224
"FAM123C"	-0.157512642950962
"CKAP2L"	0.564527202626968
"ZNF506"	1.25119822830496
"HYDIN"	0.458681002262681
"OR51A9P"	-0.307802217329204
"DPY19L1"	0.568104764344444
"ACOT11"	0.27793592743072
"GOLGA5"	0.34517718370925
"OR8D2"	-0.228859125288057
"RN5S79"	0.306561542916548
"TGFBR2"	1.25794334670726
"PLA2G6"	-0.211592684580102
"GOLGA3"	0.310892762967908
"ASRGL1"	-0.584616439593336
"NINL"	-0.365605425184235
"WSB2"	0.31878127085705
"NFATC4"	0.39087717359171
"RNF220"	-0.254935269954743
"GUCY2F"	-0.199201296695071
"C11orf55"	-0.206577098344329
"MIR516B1"	-0.165950007084293
"FKBP15"	0.442099259132211
"SERPINI2"	-0.17069491966433
"MXI1"	-0.389136222165124
"HSPA2"	0.793611002344443
"DNAPTP3"	-0.194765721339819
"RN7SKP8"	-0.241176828776642
"DTNA"	-1.13345614536764
"ARGLU1"	-0.354474255989452
"RAET1G"	-0.21270704241285
"DPP10"	0.620171916244805
"FAM75A2"	-0.195208135185003
"ALS2"	0.245038579080667
"MAP7"	1.11863580346519
"MOCS1"	0.375431716765947
"ACN9"	-0.187228890037096
"CCDC28B"	-0.16545555593689
"MUSTN1"	0.361052222352999
"ATG4D"	0.225352913978602
"CKS1BP6"	-0.203179319702937
"PPP2R2B"	-1.35264338386574
"OR8D4"	-0.286492409847101
"FAM9B"	-0.165157227148747
"SNX21"	0.287283232578408
"TP53BP1"	-0.275435268838173
"WSCD1"	0.94577959901135
"LINC00518"	-0.537107193529955
"KCNA3"	1.47652763356341
"ANXA2P3"	0.283364399603152
"FARSA"	0.205179137218273
"CSNK1D"	-0.258751749931752
"ACO2"	0.260555233396651
"ADORA2A"	-0.778550926290818
"SLC8A3"	1.0717036767182
"C14orf142"	0.433616096830658
"SKP1P1"	-0.311548406735112
"PIGZ"	0.401911584420738
"TTC6"	0.909736679145269
"SP6"	-0.410627022957105
"LRP1B"	-0.228074565941095
"PCDHB11"	-1.01362297880499
"FAM131B"	-0.649813780877436
"PDCL"	-0.322203096628147
"CTSA"	0.373727508929829
"YTHDC2"	-0.389609746510189
"FAM169B"	-0.16692368539023
"TBC1D9"	-0.570630142975984
"BMPR2"	0.432385570924643
"SPATA13"	-0.260372193474131
"AKR1CL1"	-0.18261794324358
"ISM2"	-0.194623261739226
"C17orf59"	-0.175304464904531
"SCN7A"	0.295791865851135
"MUC3B"	-0.248766999484682
"RNASE11"	-0.234718468695195
"TTTY6B"	-0.1993117935142
"SEPT12"	0.177395554083941
"TAS2R5"	-0.297366908668545
"MTMR4"	-0.531333398362337
"LRRC42"	-0.60548744605927
"VEGFB"	0.36793118947541
"TNFRSF11A"	-0.214782953628234
"FABP7"	-0.315762724805081
"ZNF789"	-0.30196116563333
"NPHP4"	-0.199519920497731
"NRD1"	-0.394544081379724
"PASK"	-0.409143093507755
"FTH1P3"	0.432943634600687
"ZNF544"	0.642341374261705
"DNAH12"	-0.157637776096628
"NIPAL2"	1.54063366279543
"TUBG1"	-0.216742538933426
"PCID2"	-0.508695773528098
"LOC154872"	-0.23652827782744
"MIR1304"	-0.400326410624725
"WDR35"	0.44841431438998
"CORO2B"	0.414723268877547
"UACA"	1.08624529396657
"NSUN4"	-0.285414787978828
"ALOX5AP"	0.843602762382072
"STH"	-0.201035632558153
"GGCX"	0.592381710596003
"ACTB"	0.148281633823101
"RN5S299"	-0.345224651303457
"POU3F2"	-0.198584469449468
"RPL17"	-0.450149825413288
"GUSBP11"	-0.311790968673412
"SLC22A24"	-0.276205857474407
"FAM168B"	0.476557535135452
"CPPED1"	1.22702842316128
"PSMD1"	0.188681633583426
"NDUFB5"	0.242144435002752
"GOLGA2"	0.250264464198987
"DRG2"	-0.289599997134314
"MRPS9"	0.54755774054339
"SNORD45C"	-0.48668861914941
"LIMS1"	0.500110155213779
"RPE"	0.312038204492515
"RWDD2B"	0.280640108020251
"LYRM1"	-0.230365248674726
"C12orf35"	-0.310936859675017
"MRPS12"	0.375470325983939
"MAP4K3"	0.247140118627744
"PHACTR3"	-1.17312681095437
"ACSF3"	0.290589115214543
"HLCS"	0.291664665313222
"ZNF93"	1.46378769547108
"UBE2D1"	-0.487278313176056
"SDE2"	0.323993666218581
"FKBP5"	-0.475521988377785
"BEND4"	-0.843399445051215
"MYBPC1"	-0.146083048595611
"ST3GAL5"	0.813012719495157
"ID1"	0.554208424562486
"RN5S475"	-0.288102298026496
"NOTUM"	-0.306588251719262
"XPO7"	-0.277563448071426
"PTPLAD2"	0.953552396447485
"RN5S35"	-0.494081462929286
"OR2AP1"	-0.307719569838349
"MFAP3"	0.283209313842271
"NAT16"	0.271079888602026
"SYF2"	-0.331948389244266
"RCBTB1"	-0.231115201992424
"OR10K2"	-0.540685656959193
"PIGL"	-0.205891358719322
"TTLL6"	0.316948088832244
"CWF19L1"	-0.346948645805988
"RFC3"	-0.169933828677271
"CACNA1B"	-0.806764877691339
"PIWIL3"	-0.204550735264831
"ZNF574"	-0.162803981351423
"CHURC1"	0.357244426841916
"SLC6A8"	-0.198469143884578
"KCNJ16"	-0.196575390720058
"INSL4"	-0.158098835874567
"DEPDC5"	-0.211684580147775
"SIRPA"	0.25405639074773
"LINC00314"	-0.23391195941958
"OR7E8P"	-0.253195375706251
"PDX1"	0.237963502486881
"API5"	-0.396001945830747
"ZNF70"	-0.275679547070856
"OR9K2"	-0.18032168640274
"IQGAP2"	-1.08922199062028
"OGT"	-0.212815774116946
"SOX7"	0.376303151101595
"OR4K5"	-0.38102670057237
"CCL26"	0.406848011002549
"OR4F3"	-0.361394252053553
"CCDC159"	0.319452758657236
"FCER1A"	-0.208179933250381
"HAGHL"	0.191483248859599
"CD244"	-0.306482751480297
"NUDT3"	-0.264347094637076
"PTGES"	0.319302590303129
"FLT1"	0.5490416415381
"CYP7B1"	1.33590269709046
"NOL4"	-1.17327695835151
"ITGA2B"	-0.182533485303786
"B4GALT7"	0.379697057369807
"TBCA"	0.1830141624812
"ZCCHC3"	0.263750490223789
"TMEM129"	0.325268461960844
"CLEC17A"	-0.187751566213358
"REEP4"	0.273840024038082
"TAF7L"	-0.158076759163714
"MON2"	0.342973516916055
"TMEM169"	-0.473716968662616
"CD200R1L"	-0.156119302128197
"NGFR"	1.21158214919607
"ZNF204P"	1.07316148339198
"LACTB2"	0.366680035546549
"KLHL9"	1.59704715141329
"STXBP3"	0.578183450023245
"RNU5E-1"	-0.928526023592896
"PDCD7"	-0.228807568139205
"SNCG"	-0.308841290978631
"PHF17"	-0.298555446304213
"IFI44L"	-2.05031733859772
"CACNA2D3"	-0.960790009470583
"MORN4"	-0.536261288918137
"OR7A17"	-0.260146716762082
"GRM4"	-0.174918412068639
"LOC595101"	-0.193280677735773
"SLC9A9"	0.661809376421131
"MPST"	-0.212616173904205
"KLC4"	-0.282687691353114
"RNF103"	0.683279878892848
"GRWD1"	0.421501852177808
"OR7E22P"	-0.203356712941765
"SLU7"	0.18405040199265
"C20orf96"	-0.697446608552857
"ZFAND2B"	0.182920285165487
"OR4M2"	-0.366535321159025
"ALOX12P2"	-0.160260195444633
"MEF2BNB-MEF2B"	0.235618665091229
"TRIM51"	-0.208530029893205
"CDC42BPB"	0.414185505514956
"DPYSL4"	-0.368783953321364
"LINC00277"	0.422540038019845
"NEDD8"	0.279642647222424
"AMBN"	0.375681215168751
"VPS13D"	-0.271782396172628
"EBF4"	0.335813833994249
"RNMT"	-0.281269441818607
"SLC25A35"	0.271986924873504
"ZPBP2"	0.149171658309249
"USP50"	-0.253648121787535
"LOC375295"	0.945583405733052
"USH1G"	0.155130819242421
"PACSIN1"	0.170739540162957
"REG1B"	-0.353715422849085
"VAPB"	-0.330635068449578
"COMMD10"	0.32722994631748
"SCARB2"	-0.486376196181279
"NR4A1"	-0.33990209715753
"PPP4R4"	1.69230426646691
"SSX7"	-0.190146012270275
"SAP30BP"	-0.308037039149825
"MAP4K1"	0.331720228346954
"INPP1"	0.54425181704669
"CA10"	1.31200993452433
"CACNA2D1"	0.509116260620928
"AGMAT"	0.319815816644726
"ANKRD50"	-0.327446599757121
"E2F4"	0.318489499271868
"FYTTD1"	-0.206966367198891
"TRAPPC12"	0.371421364433544
"SLC9A7"	-0.543399795104634
"MRE11A"	-0.559236125110582
"H1FX-AS1"	-0.206898967850322
"C2orf83"	-0.160359907629163
"FAM86EP"	0.154405551187413
"STK32B"	-0.865653178819577
"TRPC4"	0.979466079561563
"TSC22D3"	0.935760267407741
"WRAP53"	-0.257817887494326
"ZFYVE20"	-0.295187815638478
"ANKRD17"	-0.396366998033583
"STAP2"	0.279330379849588
"NARG2"	-0.333786155118309
"GJA9"	-0.170868719851121
"BIRC6"	0.262372632621057
"STOML1"	0.212923052626408
"BEND3"	-0.194322264344269
"SCAF1"	0.170597629352368
"HTR7"	-0.526588198548215
"C14orf43"	0.323348335732301
"LDHA"	-1.04520857334751
"DRD5"	0.211944930175543
"DHX40"	-0.526931411680829
"PDHX"	-0.28675001535801
"SCGB1D4"	-0.145467842770698
"CYCS"	-0.18142032911879
"MOGAT1"	0.143803534919449
"TBC1D17"	0.242165886245995
"GDPD1"	-0.954959738088215
"PMP22"	1.35172030847465
"OR4K1"	-0.248180760726342
"ARF1"	0.171321391365574
"SNCAIP"	-0.525896360868495
"IPO8"	-0.394493802524828
"SMG7"	0.272867863335001
"RNU105B"	-0.22034691992147
"RPS15"	-0.219885366653573
"RAB35"	0.190461995670082
"N4BP1"	-0.180546535711606
"GRAMD3"	0.225445447971619
"MAN1C1"	0.356874046091789
"ANKRD20A11P"	-0.180610481337894
"HPGD"	1.21827455307233
"FNDC4"	0.617958431640371
"TMEM176B"	0.299779172868099
"VNN1"	-0.163945418765114
"SLC12A4"	0.229947811867323
"RBP1"	1.42169335384052
"ZNF665"	0.73069649085596
"COPS6"	0.417905629985899
"TUB"	-0.592535534863304
"ZNF581"	0.263211514887538
"PHC1"	0.456081460162118
"CYLD"	0.403789763902169
"OR7G3"	-0.278070705173562
"THY1"	0.898018295505739
"ACTRT3"	0.257770938289049
"ST18"	-1.33739972256746
"MYO1E"	0.494705586871573
"MTCH1"	-0.181926486068351
"AIF1L"	-0.390460168935519
"MIR520B"	-0.410521450069568
"MTF2"	-0.595822609143402
"IREB2"	-0.290984929520793
"PTX3"	1.11706343125686
"OR51B6"	-0.314648633047684
"COG7"	0.279343434784382
"ZNF556"	0.739265121698756
"TET1"	-0.447298602208647
"MGAT1"	0.507087252257421
"SNRPB2"	0.306522248854277
"MYOZ2"	1.09084625184417
"TSNAX"	0.277254610854074
"SIRPG"	-0.293137795289175
"C14orf182"	0.210849766857578
"RBM17"	-0.315409515878418
"IAH1"	1.45664984147568
"UHMK1"	0.559543198801855
"RN5S399"	0.360859432656293
"FAM82A2"	-0.354470593856895
"LSM3"	-0.1569306371533
"ORAI2"	0.628288822782963
"UBE2R2"	-0.192834188729149
"PTN"	1.55242654650162
"PTH"	-0.24607659318589
"LGR4"	-0.519685862518186
"SLC9A2"	0.185655552900647
"ADAM9"	0.43795515844673
"AGAP9"	-0.246837180546855
"GEMIN4"	-0.296308189997795
"CYB561"	1.27519784365466
"PAPOLB"	-0.225573721073308
"HCG9"	0.22710252441892
"LAPTM4A"	0.230379831247499
"ATG16L1"	0.299870469994374
"SPRR2D"	-0.231218592324774
"PAFAH1B3"	-0.320785495792649
"DYDC1"	0.171565860070644
"STARD10"	-0.285673438807027
"GSTM2"	0.320443553959532
"SLC23A3"	-0.185804074565024
"CHRNA3"	-1.60437578716603
"SSNA1"	0.499315083030629
"MRPL14"	-0.349624377782888
"CCDC15"	0.599156695120553
"SUB1P1"	-0.182017134746221
"EIF2B2"	0.261099613884276
"CENPQ"	-0.305939751770019
"FBXO16"	-0.306119700203649
"LRIG3"	-1.39161082649702
"PCDH11Y"	-0.637467420856353
"CRB1"	-0.523009156894212
"NDRG1"	0.524980447899669
"ZNF430"	-0.2023094969589
"CROT"	0.581291867085642
"TMTC3"	0.279602407954682
"TFB2M"	0.253407617453355
"MTMR7"	-1.22734540639923
"C1orf138"	-0.215420351115749
"OR8J2"	-0.247931964009787
"STX3"	0.89655136031107
"RN5S191"	0.555781071571458
"ZNF720"	0.263020527789312
"GNRHR"	-0.295567773650376
"SLC27A1"	0.321324699712652
"GRIP1"	-1.04950159300983
"MAN2C1"	0.228480863248654
"NPHP3"	0.495144756427975
"RING1"	0.262266041603965
"KIF14"	0.272802646052103
"HEATR5A"	0.574382629560452
"CFH"	1.69155706058188
"TGFBI"	0.706301373270865
"TMEM63C"	-0.467539341610347
"OR52M1"	-0.236852627236346
"UCN"	0.193687938888536
"LRRC61"	-0.66209255283581
"FAM74A3"	-0.284684539267738
"KHDRBS1"	-0.22480876152267
"FLG2"	-0.237064977709282
"ZNF419"	0.136966047166374
"GIT1"	-0.335700474146844
"SYT9"	0.781626066091142
"SPRED1"	0.57530420102329
"SNRPD2P2"	-0.187095330802708
"PAGE1"	-1.75321229495422
"SOX17"	0.201695768690266
"RPL37"	-0.220901618069625
"MMP9"	0.245112802341343
"CASP2"	-0.346686353525298
"CACTIN"	0.174003757658859
"C10orf129"	-0.219895759189708
"NDUFA7"	0.274422052992575
"ACTL7B"	-0.206396951631789
"GRSF1"	-0.300262977159942
"LOC440337"	-0.251245798586129
"C22orf46"	-0.231747255318621
"MEN1"	-0.286680533964301
"MRPL37"	-0.22287592517895
"CCR2"	-0.232064765736546
"GNPAT"	0.278050639680679
"AQP3"	0.529421483723633
"CBR3"	0.256688588302617
"PSMB2"	-0.303065364296803
"OR10H3"	-0.348101193858435
"PPP1R2P3"	0.154586644158524
"OR51V1"	-0.257436410756156
"RHOBTB1"	-0.541822896987382
"ERMN"	-0.143247882149561
"LTBP4"	-0.221760098550607
"SCAMP4"	0.23472380417739
"ANKHD1-EIF4EBP3"	-0.274843825376372
"KCTD17"	-0.168277860012328
"OR2A1"	-1.02844431283127
"PDHA2"	0.226253768780749
"PSMG1"	-0.248318540339072
"FAM118B"	0.332616038281852
"PIPSL"	-0.264056790701055
"NEDD4L"	-0.6547746964737
"EGR3"	0.197574966224151
"SH3GLB2"	-0.14321058621903
"CHD4"	-0.190012056961399
"HUNK"	0.63351450322553
"OR5D16"	-0.224946771623165
"LOC100505508"	-0.245099351371265
"RELL1"	0.467647617360489
"DUSP23"	0.785093130459106
"CAMK2A"	-0.175485413722658
"RN5S357"	-0.34392731814247
"VTRNA1-2"	0.677064881407707
"ZSCAN22"	0.137575970602123
"ARSA"	0.25015799971992
"TAS2R43"	-0.225849615158684
"TRPC4AP"	-0.204160035713851
"HSF4"	-0.283609835871601
"RNU6ATAC"	0.317628277980898
"BNIP3L"	-0.205489984320298
"TERF1P3"	-0.163688105359837
"SPRR1A"	-0.316814902289588
"KLF3"	0.279677050158307
"SLC35G1"	0.65051154921753
"FAM71A"	-0.265978550149025
"PTGES3P3"	-0.19403451888868
"PCDHB6"	1.22201964180576
"RGL2"	0.200845521803753
"BARX1"	-0.541817133642644
"KIAA1324L"	-1.58634988588952
"NRP2"	-0.910215761212582
"CPN1"	-0.214702524319149
"CDC42"	-0.342241400874027
"PPM1M"	0.334371697566775
"ILVBL"	0.217070669802055
"GREB1"	-0.512570618763935
"IDH1"	-0.289531911266197
"DLL3"	-0.518792709680742
"PCLO"	0.754924175187272
"UBXN7"	-0.243826455029202
"EGR4"	0.222216796038759
"ARMC7"	-0.220679910433892
"RABAC1"	0.26868977819454
"CABP1"	0.254295556995233
"NCEH1"	0.628025510132112
"NQO2"	0.547417875764628
"HEATR6"	-0.37824120483214
"RNU6-79"	-0.201178308465092
"GPAM"	0.561557344146786
"ZFAND4"	1.05955247529725
"HOXC10"	1.05817335187088
"SYDE1"	0.583424184707209
"ECI2"	1.08205295709485
"C7orf29"	-0.424005798986929
"SLC50A1"	0.39242056949006
"AES"	0.293818443007748
"C19orf75"	-0.20872477711037
"AURKB"	-0.345475571838929
"ASF1A"	-0.399222439426811
"COPS2"	-0.160820967060678
"TMEM99"	1.20319829713993
"KLRC4"	-0.266636058481399
"SIL1"	0.360551532520491
"FAM109B"	0.27883507416583
"BAI2"	0.643143910542054
"RTN3P1"	-0.279351246034429
"MAPK7"	-0.301770043908768
"KRT73"	-0.143901031587507
"PYCRL"	0.275065195281285
"FZD2"	0.555929479675616
"RAG2"	2.10305511999264
"OR4F17"	-0.514589404082317
"SPAG6"	1.01614957597192
"ERAP2"	0.419962448626496
"SCYL1"	-0.254354240475301
"MED10"	0.479131965515219
"UAP1"	-0.288585385218841
"C4orf17"	-0.175594599775121
"FOSL1"	0.249561578704451
"OR1Q1"	-0.29057288204669
"C16orf58"	0.232985559503364
"NUDC"	-0.426919508693208
"LINC00158"	-0.149334717458403
"MOB4"	0.193038230320548
"LMO4"	-1.11375220216508
"UQCRQ"	0.2229919407518
"RAE1"	-0.317717654139674
"PTGIS"	-0.805663890124116
"EFHA2"	0.995228932115877
"KLHDC9"	0.180105700219476
"HARS2"	-0.336806633933724
"CXXC11"	-0.276089435900742
"ZNF676"	-1.2725308183715
"DDX42"	-0.235964408220866
"BIRC5"	-0.20833811074028
"C16orf3"	-0.246078476958084
"SPAG1"	0.513707661116477
"P2RY12"	-0.1438987289674
"GCKR"	0.166938379699378
"SCML4"	-0.175726171474745
"SETD4"	0.301973171402994
"TPST2"	0.276172426001832
"NSUN6"	-0.355056703793228
"PSME3"	-0.2001463211122
"UBE2D2"	-0.196492240428848
"CDCA5"	-0.290939628494769
"CLDN4"	0.267853442213163
"NR1H3"	0.205916741190343
"SKA2"	-0.364179099331253
"MLNR"	0.192027179272737
"ZFP30"	-0.330133170636424
"MPV17L2"	0.299085368958155
"NAGLU"	0.247837462229535
"TNFSF13B"	-0.200509111816462
"RN5S444"	-0.441150535365651
"OLA1"	-0.216173538840625
"SLC24A5"	-0.180173800144701
"UBE2G2"	0.259643180708501
"NLRP10"	-0.199942262654686
"FBN2"	-0.992504662642158
"TMEM199"	-0.330003074684745
"ELK1"	0.189006398836799
"RPS4Y2"	-0.488542733713533
"ZADH2"	0.292527739303065
"MOB3B"	0.47466905537217
"ARAF"	0.247311992645812
"FAM108A1"	0.17447356988308
"NBPF4"	0.509190717649154
"KIAA1919"	0.22048344614814
"ANKRD28"	-0.287264193994552
"C14orf109"	0.216670903489263
"STARD3NL"	-0.206387415446997
"CALHM2"	0.313162023353939
"LRRN1"	-2.38484214605325
"PLD2"	-0.390850686145395
"USP30"	-0.28334342933049
"OR10C1"	-0.238963958101023
"NANOS1"	0.479161955738563
"DUOX2"	-0.189115021245764
"TRAM1L1"	-0.392197118452914
"EML6"	0.761036034846306
"VAPA"	-0.20966305769592
"HTRA2"	0.238022103573179
"TNFRSF10A"	0.192840162556815
"PCDH20"	0.868519530166715
"SIPA1"	0.26290348996407
"GRAP"	0.209104774919089
"IFI27L2"	0.388879405554638
"PIN1"	0.171314408677604
"FBXO32"	-0.388617503710812
"SLC7A1"	-0.322347752909767
"PDE5A"	-1.20583587956803
"PCMTD2"	-0.288803954042724
"GLRX5"	0.233882721425605
"ATP2B4"	0.853900494896837
"GLYR1"	-0.253009668137482
"NME5"	0.758984345181849
"CFL1"	0.164780643073522
"BBS5"	0.63551822615371
"DAGLB"	-0.359380783257834
"BTN2A1"	0.294512426419589
"BAALC"	0.841604468352624
"RHOF"	0.30538953654983
"SPATA1"	0.149497401043374
"IL31"	-0.210495098047446
"ALDH2"	-0.440846394837484
"IL7R"	0.733071518547803
"C19orf70"	0.37123580842178
"ODZ3"	0.494241966829833
"RN5S57"	-0.177250201088949
"FANCC"	0.440103128681884
"CRTC1"	0.191789574326872
"FXYD1"	0.205313463388385
"FN3KRP"	-0.312480996027247
"HS3ST2"	0.612499511737758
"CACNB3"	-0.385492988813144
"RPS27L"	-0.461095620278628
"GALT"	0.198993435003981
"S100A3"	0.5403437779753
"KRTAP20-1"	-0.299366898759512
"EXOC6"	0.486252016620478
"SLC35F3"	0.666261987664894
"FAM25C"	-0.209902223003505
"PDE12"	0.25785514200906
"CNOT1"	-0.229988845225799
"LINC00597"	-0.19189053312935
"FCRLB"	0.166885068872638
"CPM"	0.586517634870176
"ACTR3"	0.346356373487152
"ST6GALNAC4"	0.419132911388637
"KCNA10"	-0.242144407735306
"BBS9"	-0.39962802579533
"SYDE2"	0.585394892403274
"LDB1"	-0.251525907498875
"AGXT2L1"	0.215637364721196
"DBIL5P"	-0.165523884069354
"GNRHR2"	-0.257586189225746
"NFKBIE"	-0.228755090548246
"TRAPPC4"	0.576314106692664
"TRIM59"	2.10950646907502
"FOXB1"	0.199400283681883
"G6PC"	-0.200482484031571
"SELP"	-0.135295093233836
"SETD2"	0.359960671639191
"SPSB1"	0.469654646227448
"NMRK1"	0.488908298320739
"HNRPDL"	-0.153359659460579
"SNORA28"	0.609039768463605
"C17orf80"	-0.230547312508069
"FAM219B"	-0.295222575609786
"TCN1"	-0.307351619303986
"RGS2"	0.498509568300257
"TMEM109"	0.474512687622232
"C17orf79"	-0.214122530923909
"BAIAP2L1"	1.38257699005871
"TMEM110-MUSTN1"	0.348453180229409
"RN28S1"	0.138371566984148
"ZDHHC23"	0.756241165175322
"G6PC2"	-0.249579332240392
"CALHM1"	-0.176003991628841
"TRAPPC9"	0.287923957534835
"KIAA1328"	-0.391355719766044
"USH2A"	0.444018805261486
"TYW1B"	-0.353665999535194
"LOC643797"	0.176565526498764
"POLR1E"	-0.254080859600677
"ATF3"	-0.403248522917792
"KIR3DL2"	-0.217336426250611
"MCCC1"	-0.303537798214601
"IFT52"	-0.27240931733782
"DMKN"	0.156568420804681
"DHFRL1"	0.37205957469505
"CERS6"	-0.214067082601701
"BCAP29"	0.549120666952449
"FLJ40288"	-0.24700214125906
"MRPS18C"	-0.290889459125966
"HSPB1"	0.537393786121022
"MIR323B"	0.618270004534038
"H2AFY2"	-0.711330006364452
"PHC3"	0.213857137421353
"OR7G1"	-0.168288241091571
"ZNF471"	0.549919219933085
"PFKFB2"	0.667930902759764
"POPDC3"	0.460522771751549
"PPP1R35"	0.311381653465698
"HGSNAT"	0.383835216631311
"TBX22"	0.462151083345013
"OPN1MW"	-0.281993404882675
"ORC1"	-0.555852627088735
"MCAT"	-0.189336501392821
"CDRT1"	0.143339663504753
"FAM50A"	-0.198807807824744
"KRT19"	0.220445541547644
"SLC9B2"	-0.428132800730895
"SLC7A7"	1.2575021472611
"CDC25C"	-0.304558125705121
"BRIP1"	-0.397223939548567
"GABARAP"	-0.158017349540602
"NDUFA5"	-0.394814559293728
"NXPH3"	0.132135691170333
"SKOR2"	0.15607542064645
"DKFZp434E1119"	0.179047729659743
"UST"	-0.686898768741973
"HBXIP"	0.301198869616762
"RAB24"	0.398004283564983
"BCL2L11"	0.545358062965603
"CTXN3"	-0.146327225038789
"LTF"	-0.15855140140097
"THAP3"	-0.282352926009022
"KIF25-AS1"	-0.228640160870867
"BIRC2"	0.382789225153605
"ZNF677"	1.25278369811295
"VAC14"	0.223637853176964
"PRDM5"	-0.338367685108843
"IRAK1BP1"	-0.456646456208535
"SSH3"	0.305152335578593
"RNU1-13P"	-0.526318904245432
"GALNT8"	-0.182332496299485
"MAPRE2"	-0.527172290409528
"TMEM132E"	-0.431700475223471
"TOR1A"	0.320639739452179
"WNT2"	-0.167659048184818
"SRM"	-0.30259554464795
"LOC100505630"	0.31328413059676
"RN5S39"	-0.303345819923752
"FLJ20464"	0.41400678009988
"LOC440896"	-0.203290942545383
"TPH2"	-0.354107284420015
"TOB1"	0.424723936605549
"TMEM127"	0.452562076643533
"SCYL3"	0.404550788305389
"CPNE3"	0.270179251147676
"HACE1"	-0.312209177996865
"SLC36A4"	-0.513767026602052
"MAP3K12"	0.408337741048147
"RN5S93"	-0.351033742643081
"GPR119"	-0.349744801842352
"APOF"	-0.185386622165632
"NRN1"	2.15254921226722
"GABRA1"	1.2656300089972
"VHLL"	-0.187549719229282
"RTF1"	-0.33975454208241
"BLOC1S3"	0.178700360078503
"MIR132"	0.221400778284194
"CXCL14"	0.521063352166429
"PI15"	1.24915824225707
"SPDYE1"	-0.213706144462223
"MIR485"	0.383692391195609
"SUMO1"	0.160259394541399
"RREB1"	0.599976539146342
"OR4C3"	-0.290246611462623
"ACSS1"	0.447430308909075
"FRMD3"	1.26603030270216
"MCTS1"	0.214364356237382
"LAMB1"	0.274644561047744
"HORMAD1"	-0.183505497173217
"LOC100129940"	-0.245019814698582
"FAM110A"	0.364999341435919
"OR4X1"	-0.278517360097577
"PUS10"	0.382396864018618
"AHSP"	-0.195276834404491
"MTMR11"	-0.235028387730535
"RBM15B"	0.240879676541648
"HAAO"	0.383102680529493
"KBTBD3"	0.365140363937028
"TERF1"	-0.160053502521325
"RNY3P5"	0.14633388043369
"SCG5"	2.06541350339325
